from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-24T19:00Z,1,5,0.5,0.0,1.2,60.5,1.9,6.9,0.0,0.1,28.9
2023-08-24T19:00Z,2,29,3.2,0.0,6.2,0.0,12.2,47.4,0.0,0.6,30.4
2023-08-24T19:00Z,3,124,4.1,0.0,30.1,0.0,10.7,44.4,0.0,0.3,10.4
2023-08-24T19:00Z,4,6,0.3,0.0,0.6,0.0,94.8,0.8,0.0,0.5,2.9
2023-08-24T19:00Z,5,291,31.5,0.0,64.3,0.0,0.0,0.0,0.0,0.2,4.0
2023-08-24T19:00Z,6,223,1.7,0.0,55.9,0.0,4.7,18.9,0.0,1.7,17.2
2023-08-24T19:00Z,7,372,0.0,0.0,94.5,0.0,0.0,0.0,0.0,0.9,4.6
2023-08-24T19:00Z,8,316,3.2,3.1,71.6,0.0,3.0,11.6,0.0,0.8,6.6
2023-08-24T19:00Z,9,417,5.9,9.1,82.3,0.0,0.0,0.0,0.0,0.4,2.3
2023-08-24T19:00Z,10,226,1.7,2.5,50.9,0.0,0.0,37.1,0.0,0.6,7.1
2023-08-24T19:00Z,11,359,0.0,0.0,91.2,0.0,0.0,0.0,0.0,5.0,3.8
2023-08-24T19:00Z,12,380,3.4,4.8,83.8,0.0,1.6,2.1,0.0,1.5,2.8
2023-08-24T19:00Z,13,293,1.3,1.9,69.2,0.9,0.9,19.7,0.0,0.6,5.4
2023-08-24T19:00Z,14,346,0.2,0.3,86.9,2.1,1.9,4.4,0.0,0.4,3.8
2023-08-24T19:00Z,15,280,5.7,2.0,64.2,0.4,7.0,14.7,0.0,0.9,5.2
2023-08-24T19:00Z,16,64,1.9,0.0,14.6,27.1,0.9,26.4,0.0,0.5,28.6
2023-08-24T19:00Z,17,354,0.0,0.0,81.6,0.0,7.1,0.0,0.0,1.3,10.0
2023-08-24T19:00Z,18,257,4.8,1.6,58.1,4.1,6.2,15.5,0.0,0.8,8.8
