from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-20T23:00Z,1,0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,96.5
2023-08-20T23:00Z,2,33,0.9,0.0,2.4,1.0,4.9,24.4,0.0,0.0,66.3
2023-08-20T23:00Z,3,46,0.3,0.0,9.7,0.3,9.0,30.6,0.0,0.0,50.1
2023-08-20T23:00Z,4,12,0.3,0.0,0.7,0.3,49.3,27.2,0.0,0.0,22.2
2023-08-20T23:00Z,5,169,16.2,0.0,37.3,0.1,14.1,11.1,0.0,0.0,21.1
2023-08-20T23:00Z,6,34,0.5,0.0,4.8,0.5,6.0,22.1,0.0,0.0,66.1
2023-08-20T23:00Z,7,365,0.0,0.0,92.6,0.0,0.0,0.0,0.0,0.0,7.4
2023-08-20T23:00Z,8,101,0.6,0.2,23.1,0.3,6.4,22.1,0.0,0.0,47.4
2023-08-20T23:00Z,9,291,8.3,5.0,59.0,0.1,7.3,5.6,0.0,0.0,14.7
2023-08-20T23:00Z,10,166,3.4,2.1,35.8,0.0,3.0,31.5,0.0,0.0,24.2
2023-08-20T23:00Z,11,379,0.0,0.0,96.1,0.0,0.0,0.0,0.0,0.0,3.9
2023-08-20T23:00Z,12,210,4.1,2.4,45.3,0.2,6.3,12.6,0.0,0.0,29.1
2023-08-20T23:00Z,13,199,3.2,1.9,44.7,0.4,3.5,22.0,0.0,0.0,24.4
2023-08-20T23:00Z,14,259,1.7,1.0,62.5,1.3,2.0,11.2,0.0,0.0,20.3
2023-08-20T23:00Z,15,172,2.6,1.7,38.1,0.6,8.0,18.1,0.0,0.0,30.9
2023-08-20T23:00Z,16,29,1.1,0.0,2.3,2.4,4.0,21.0,0.0,0.0,69.2
2023-08-20T23:00Z,17,178,0.4,0.0,43.2,0.9,1.5,7.5,0.0,0.0,46.5
2023-08-20T23:00Z,18,160,2.3,1.4,34.7,0.8,7.2,17.8,0.0,0.0,35.8
2023-08-20T23:30Z,1,0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,97.3
2023-08-20T23:30Z,2,31,1.0,0.0,2.3,0.8,4.5,24.5,0.0,0.0,66.9
2023-08-20T23:30Z,3,43,0.3,0.0,8.9,0.3,9.0,30.8,0.0,0.0,50.7
2023-08-20T23:30Z,4,11,0.3,0.0,0.7,0.2,48.9,27.1,0.0,0.0,22.7
2023-08-20T23:30Z,5,157,19.3,0.0,33.1,0.1,14.8,11.4,0.0,0.0,21.3
2023-08-20T23:30Z,6,30,0.5,0.0,4.5,0.4,5.5,22.2,0.0,0.0,66.8
2023-08-20T23:30Z,7,365,0.0,0.0,92.7,0.0,0.0,0.0,0.0,0.0,7.3
2023-08-20T23:30Z,8,101,0.7,0.2,23.1,0.3,6.2,22.2,0.0,0.0,47.4
2023-08-20T23:30Z,9,285,9.4,4.2,59.0,0.0,7.2,5.7,0.0,0.0,14.4
2023-08-20T23:30Z,10,172,3.6,1.6,38.5,0.0,2.8,31.1,0.0,0.0,22.3
2023-08-20T23:30Z,11,370,0.0,0.0,93.9,0.0,0.0,0.0,0.0,0.0,6.0
2023-08-20T23:30Z,12,208,4.7,2.0,45.5,0.1,6.2,12.9,0.0,0.0,28.5
2023-08-20T23:30Z,13,201,3.5,1.5,45.9,0.3,3.3,22.4,0.0,0.0,23.1
2023-08-20T23:30Z,14,258,1.9,0.8,62.6,1.2,2.0,11.6,0.0,0.0,19.8
2023-08-20T23:30Z,15,166,4.1,1.5,37.0,0.7,7.7,18.8,0.0,0.0,30.3
2023-08-20T23:30Z,16,19,1.1,0.0,2.3,3.0,1.8,21.1,0.0,0.0,70.7
2023-08-20T23:30Z,17,167,0.4,0.0,41.3,1.2,0.7,7.8,0.0,0.0,48.6
2023-08-20T23:30Z,18,155,3.5,1.2,33.6,1.0,6.6,18.4,0.0,0.0,35.7
2023-08-21T00:00Z,1,0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,97.6
2023-08-21T00:00Z,2,38,1.0,0.0,2.3,0.7,6.2,24.4,0.0,0.0,65.5
2023-08-21T00:00Z,3,44,0.3,0.0,8.6,0.2,9.5,30.8,0.0,0.0,50.5
2023-08-21T00:00Z,4,14,0.3,0.0,0.7,0.2,49.0,26.3,0.0,0.0,23.4
2023-08-21T00:00Z,5,162,17.3,0.0,34.8,0.1,15.3,11.1,0.0,0.0,21.4
2023-08-21T00:00Z,6,34,0.5,0.0,4.4,0.4,6.6,21.8,0.0,0.0,66.4
2023-08-21T00:00Z,7,363,0.0,0.0,92.1,0.0,0.0,0.0,0.0,0.0,7.9
2023-08-21T00:00Z,8,95,0.7,0.1,21.0,0.2,7.1,22.2,0.0,0.0,48.7
2023-08-21T00:00Z,9,282,8.3,2.8,61.7,0.0,7.3,5.6,0.0,0.0,14.2
2023-08-21T00:00Z,10,177,3.1,1.1,41.3,0.0,2.8,30.8,0.0,0.0,21.0
2023-08-21T00:00Z,11,373,0.0,0.0,94.6,0.0,0.0,0.1,0.0,0.0,5.3
2023-08-21T00:00Z,12,209,4.1,1.3,47.1,0.1,6.6,12.7,0.0,0.0,28.2
2023-08-21T00:00Z,13,206,2.9,1.0,48.5,0.3,3.4,22.3,0.0,0.0,21.7
2023-08-21T00:00Z,14,264,1.5,0.6,64.9,1.0,2.2,12.0,0.0,0.0,17.9
2023-08-21T00:00Z,15,162,5.0,1.0,36.7,0.7,7.8,18.9,0.0,0.0,29.9
2023-08-21T00:00Z,16,17,1.0,0.0,2.2,3.4,1.5,20.9,0.0,0.0,71.1
2023-08-21T00:00Z,17,152,0.4,0.0,37.7,1.3,0.6,7.9,0.0,0.0,52.1
2023-08-21T00:00Z,18,154,4.3,0.9,33.2,1.0,6.7,18.4,0.0,0.0,35.6
2023-08-21T00:30Z,1,0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,97.7
2023-08-21T00:30Z,2,43,1.0,0.0,2.2,0.6,7.2,24.3,0.0,0.0,64.6
2023-08-21T00:30Z,3,44,0.3,0.0,8.0,0.2,9.8,30.8,0.0,0.0,50.8
2023-08-21T00:30Z,4,16,0.3,0.0,0.8,0.2,49.2,25.2,0.0,0.0,24.3
2023-08-21T00:30Z,5,164,17.3,0.0,34.9,0.1,15.5,10.9,0.0,0.0,21.3
2023-08-21T00:30Z,6,37,0.5,0.0,4.0,0.3,7.2,21.6,0.0,0.0,66.3
2023-08-21T00:30Z,7,362,0.0,0.0,91.9,0.0,0.0,0.0,0.0,0.0,8.1
2023-08-21T00:30Z,8,94,0.7,0.1,20.2,0.2,7.5,22.0,0.0,0.0,49.3
2023-08-21T00:30Z,9,274,8.5,1.8,61.8,0.0,7.7,5.6,0.0,0.0,14.5
2023-08-21T00:30Z,10,174,3.2,0.7,41.3,0.0,2.9,31.7,0.0,0.0,20.2
2023-08-21T00:30Z,11,374,0.0,0.0,94.8,0.0,0.0,0.1,0.0,0.0,5.0
2023-08-21T00:30Z,12,206,4.1,0.9,47.3,0.1,7.0,12.4,0.0,0.0,28.2
2023-08-21T00:30Z,13,205,3.0,0.6,49.0,0.2,3.7,22.4,0.0,0.0,21.0
2023-08-21T00:30Z,14,267,1.5,0.3,66.1,0.8,2.6,11.8,0.0,0.0,16.9
2023-08-21T00:30Z,15,155,5.2,0.7,35.8,0.6,8.1,19.1,0.0,0.0,30.5
2023-08-21T00:30Z,16,18,1.0,0.0,2.2,3.2,1.8,20.0,0.0,0.0,71.7
2023-08-21T00:30Z,17,155,0.4,0.0,38.5,1.3,0.7,8.1,0.0,0.0,51.0
2023-08-21T00:30Z,18,150,4.5,0.6,32.3,1.0,7.0,18.5,0.0,0.0,36.2
2023-08-21T01:00Z,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,98.0
2023-08-21T01:00Z,2,34,1.0,0.0,2.2,0.5,5.1,23.5,0.0,0.0,67.6
2023-08-21T01:00Z,3,46,0.4,0.0,9.5,0.2,9.2,30.3,0.0,0.0,50.5
2023-08-21T01:00Z,4,12,0.3,0.0,0.7,0.2,49.3,25.1,0.0,0.0,24.3
2023-08-21T01:00Z,5,175,17.3,0.0,38.3,0.1,14.3,10.6,0.0,0.0,19.5
2023-08-21T01:00Z,6,32,0.6,0.0,4.6,0.3,5.7,21.3,0.0,0.0,67.5
2023-08-21T01:00Z,7,363,0.0,0.0,92.2,0.0,0.0,0.0,0.0,0.0,7.8
2023-08-21T01:00Z,8,96,0.7,0.0,21.9,0.2,6.5,21.7,0.0,0.0,49.0
2023-08-21T01:00Z,9,268,9.4,1.4,61.4,0.0,7.7,5.5,0.0,0.0,14.6
2023-08-21T01:00Z,10,172,3.7,0.5,41.1,0.0,3.1,32.1,0.0,0.0,19.6
2023-08-21T01:00Z,11,365,0.1,0.0,92.5,0.0,0.1,0.1,0.0,0.0,7.1
2023-08-21T01:00Z,12,203,4.4,0.6,47.4,0.1,6.8,12.2,0.0,0.0,28.5
2023-08-21T01:00Z,13,203,3.3,0.5,48.9,0.2,3.8,22.7,0.0,0.0,20.6
2023-08-21T01:00Z,14,268,1.7,0.2,66.5,0.5,3.1,11.6,0.0,0.0,16.4
2023-08-21T01:00Z,15,155,5.6,0.6,35.8,0.6,8.2,19.1,0.0,0.0,30.1
2023-08-21T01:00Z,16,18,1.0,0.0,2.2,3.0,1.7,19.9,0.0,0.0,72.2
2023-08-21T01:00Z,17,163,0.4,0.0,40.6,1.2,0.7,7.8,0.0,0.0,49.4
