from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-07-07T23:30Z,1,0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,95.4
2023-07-07T23:30Z,2,43,1.9,0.0,1.5,1.2,7.6,23.4,0.0,0.0,64.3
2023-07-07T23:30Z,3,28,0.6,0.0,4.4,0.3,2.2,42.2,0.0,0.0,50.3
2023-07-07T23:30Z,4,20,0.9,0.0,0.7,0.5,3.5,62.2,0.0,0.0,32.2
2023-07-07T23:30Z,5,111,25.8,0.0,19.6,0.1,0.5,10.5,0.0,0.0,43.5
2023-07-07T23:30Z,6,73,0.8,0.0,5.9,0.5,10.7,21.6,0.0,0.0,60.5
2023-07-07T23:30Z,7,71,1.6,0.0,14.1,0.2,3.0,16.8,0.0,0.0,64.3
2023-07-07T23:30Z,8,59,2.7,0.0,8.2,0.4,5.2,29.3,0.0,0.0,54.2
2023-07-07T23:30Z,9,133,16.3,0.0,28.3,0.1,0.3,6.6,0.0,0.0,48.4
2023-07-07T23:30Z,10,36,2.5,0.0,8.3,0.0,0.1,26.3,0.0,0.0,62.9
2023-07-07T23:30Z,11,317,0.3,0.0,80.4,0.0,0.2,0.7,0.0,0.0,18.5
2023-07-07T23:30Z,12,132,8.9,0.0,28.3,0.2,4.3,13.5,0.0,0.0,44.9
2023-07-07T23:30Z,13,66,2.5,0.0,15.3,0.1,2.9,20.9,0.0,0.0,58.2
2023-07-07T23:30Z,14,119,0.9,0.0,28.6,0.3,9.3,9.8,0.0,0.0,51.1
2023-07-07T23:30Z,15,87,6.7,0.0,18.5,0.2,2.8,21.6,0.0,0.0,50.2
2023-07-07T23:30Z,16,34,1.7,0.0,1.2,1.3,6.0,19.3,0.0,0.0,70.5
2023-07-07T23:30Z,17,114,0.7,0.0,15.7,0.5,11.2,8.1,0.0,0.0,63.7
2023-07-07T23:30Z,18,82,5.8,0.0,16.4,0.3,3.7,20.5,0.0,0.0,53.3
2023-07-08T00:00Z,1,0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,95.6
2023-07-08T00:00Z,2,43,1.8,0.0,1.5,1.1,7.5,23.3,0.0,0.0,64.8
2023-07-08T00:00Z,3,26,0.5,0.0,4.0,0.3,2.2,41.8,0.0,0.0,51.2
2023-07-08T00:00Z,4,19,0.8,0.0,0.7,0.5,3.3,63.7,0.0,0.0,31.1
2023-07-08T00:00Z,5,108,25.9,0.0,19.0,0.1,0.6,10.8,0.0,0.0,43.7
2023-07-08T00:00Z,6,73,0.7,0.0,6.4,0.4,10.2,20.5,0.0,0.0,61.9
2023-07-08T00:00Z,7,59,1.6,0.0,11.1,0.2,3.0,17.1,0.0,0.0,67.0
2023-07-08T00:00Z,8,59,2.7,0.0,8.3,0.3,5.0,28.8,0.0,0.0,54.9
2023-07-08T00:00Z,9,135,15.9,0.0,29.0,0.1,0.4,6.7,0.0,0.0,47.9
2023-07-08T00:00Z,10,40,2.6,0.0,9.2,0.0,0.1,26.0,0.0,0.0,62.1
2023-07-08T00:00Z,11,327,0.0,0.0,83.0,0.0,0.0,0.5,0.0,0.0,16.6
2023-07-08T00:00Z,12,137,8.6,0.0,29.7,0.1,4.7,13.2,0.0,0.0,43.7
2023-07-08T00:00Z,13,70,2.6,0.0,16.2,0.1,3.2,21.0,0.0,0.0,56.9
2023-07-08T00:00Z,14,121,0.9,0.0,29.0,0.3,9.9,10.0,0.0,0.0,49.9
2023-07-08T00:00Z,15,84,6.7,0.0,17.9,0.2,2.7,21.9,0.0,0.0,50.7
2023-07-08T00:00Z,16,34,1.6,0.0,1.2,1.0,6.0,19.5,0.0,0.0,70.8
2023-07-08T00:00Z,17,102,0.7,0.0,12.8,0.4,11.1,8.3,0.0,0.0,66.7
