from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-04-26T12:30Z,1,297,0.0,0.0,75.4,9.9,0.0,0.0,0.0,0.0,14.7
2023-04-26T12:30Z,2,88,2.1,0.0,21.7,1.9,9.3,50.1,0.0,5.2,9.8
2023-04-26T12:30Z,3,109,5.0,0.0,26.1,0.0,7.9,55.9,0.0,3.9,1.3
2023-04-26T12:30Z,4,9,4.2,0.0,0.7,0.0,52.7,35.7,0.0,5.5,1.3
2023-04-26T12:30Z,5,288,30.4,0.0,63.8,0.0,0.0,0.0,0.0,3.7,2.1
2023-04-26T12:30Z,6,172,1.8,0.0,42.9,1.7,3.6,20.3,0.0,23.4,6.4
2023-04-26T12:30Z,7,328,0.0,0.0,83.3,0.0,0.0,0.0,0.0,12.4,4.3
2023-04-26T12:30Z,8,249,2.1,0.3,59.3,0.0,11.1,6.1,0.0,18.8,2.3
2023-04-26T12:30Z,9,315,4.6,0.8,73.3,0.0,4.4,0.0,0.0,14.4,2.5
2023-04-26T12:30Z,10,307,0.0,0.0,50.5,0.0,28.7,0.0,0.0,15.7,5.0
2023-04-26T12:30Z,11,255,0.0,0.0,64.7,0.0,0.0,0.0,0.0,32.5,2.8
2023-04-26T12:30Z,12,204,0.0,0.0,46.8,0.0,30.6,0.0,0.0,21.5,1.2
2023-04-26T12:30Z,13,180,0.0,0.0,30.1,0.1,54.7,0.0,0.0,11.4,3.8
2023-04-26T12:30Z,14,145,0.0,0.0,23.3,0.1,63.6,0.0,0.0,9.3,3.6
2023-04-26T12:30Z,15,212,5.1,0.2,44.8,0.0,23.5,10.4,0.0,13.5,2.4
2023-04-26T12:30Z,16,159,1.3,0.0,39.4,3.0,2.2,34.8,0.0,7.1,12.2
2023-04-26T12:30Z,17,307,0.0,0.0,78.0,0.6,0.0,0.0,0.0,15.1,6.3
2023-04-26T12:30Z,18,216,4.4,0.1,46.2,0.4,20.0,12.3,0.0,12.9,3.7
2023-04-26T13:00Z,1,278,0.0,0.0,70.6,10.4,0.0,0.0,0.0,0.0,19.0
