from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-03-27T17:00Z,1,20,0.0,0.0,5.2,50.3,0.0,0.0,0.0,0.0,44.5
2023-03-27T17:00Z,2,78,1.2,0.0,5.5,8.7,14.0,41.1,0.0,1.7,27.7
2023-03-27T17:00Z,3,110,4.8,0.0,24.5,1.2,10.8,52.0,0.0,1.4,5.2
2023-03-27T17:00Z,4,1,0.1,0.0,0.0,0.0,43.6,52.9,0.0,1.6,1.9
2023-03-27T17:00Z,5,257,37.6,0.0,51.9,0.0,1.5,2.8,0.0,1.0,5.2
2023-03-27T17:00Z,6,91,1.3,0.0,18.3,47.2,6.2,15.9,0.0,3.5,7.5
2023-03-27T17:00Z,7,371,0.0,0.0,94.2,0.0,0.0,0.0,0.0,2.8,3.0
2023-03-27T17:00Z,8,255,4.2,0.0,62.6,6.9,3.5,15.7,0.0,4.0,3.2
2023-03-27T17:00Z,9,344,10.2,0.0,83.6,0.0,0.4,0.9,0.0,2.8,2.0
2023-03-27T17:00Z,10,369,2.7,0.0,65.0,0.1,23.7,0.3,0.0,5.3,2.9
2023-03-27T17:00Z,11,346,0.0,0.0,87.2,0.0,0.0,0.0,0.0,10.5,2.3
2023-03-27T17:00Z,12,322,1.6,0.0,79.7,0.1,8.8,0.2,0.0,8.7,0.9
2023-03-27T17:00Z,13,330,1.3,0.0,71.2,1.4,18.9,0.2,0.0,5.2,1.9
2023-03-27T17:00Z,14,306,0.0,0.0,70.3,3.1,21.7,0.0,0.0,3.1,1.8
2023-03-27T17:00Z,15,265,7.0,0.0,58.9,3.4,11.2,11.5,0.0,4.3,3.7
2023-03-27T17:00Z,16,67,1.1,0.0,7.3,20.8,8.1,27.5,0.0,1.2,34.1
2023-03-27T17:00Z,17,226,0.0,0.0,55.9,37.5,1.2,0.0,0.0,2.3,3.0
2023-03-27T17:00Z,18,240,5.7,0.0,52.9,8.2,10.0,12.3,0.0,3.8,7.0
2023-03-27T17:30Z,1,87,0.0,0.0,22.1,43.0,0.0,0.0,0.0,0.0,34.9
2023-03-27T17:30Z,2,85,1.1,0.0,9.6,12.3,10.0,36.0,0.0,0.6,30.5
2023-03-27T17:30Z,3,104,3.6,0.0,23.3,2.1,11.0,52.5,0.0,0.6,6.9
2023-03-27T17:30Z,4,2,0.1,0.0,0.0,0.3,44.2,52.8,0.0,0.6,2.0
2023-03-27T17:30Z,5,246,38.2,0.0,50.7,0.0,2.7,3.8,0.0,0.4,4.1
2023-03-27T17:30Z,6,101,0.9,0.0,17.2,46.6,8.9,16.2,0.0,1.4,8.7
2023-03-27T17:30Z,7,377,0.0,0.0,95.7,0.0,0.0,0.0,0.0,1.2,3.1
2023-03-27T17:30Z,8,234,3.9,0.0,56.2,11.2,4.8,17.7,0.0,1.6,4.6
2023-03-27T17:30Z,9,343,11.5,0.0,83.4,0.0,0.8,1.3,0.0,1.2,1.8
2023-03-27T17:30Z,10,379,3.4,0.0,67.1,0.1,24.2,0.4,0.0,2.1,2.7
2023-03-27T17:30Z,11,367,0.0,0.0,93.1,0.0,0.0,0.0,0.0,4.7,2.2
2023-03-27T17:30Z,12,337,2.0,0.0,83.4,0.1,9.5,0.4,0.0,3.7,0.9
2023-03-27T17:30Z,13,338,1.6,0.0,73.0,1.3,19.6,0.3,0.0,2.2,1.9
2023-03-27T17:30Z,14,309,0.0,0.0,70.7,3.2,22.7,0.0,0.0,1.4,1.9
2023-03-27T17:30Z,15,271,7.1,0.0,60.5,3.7,11.6,11.8,0.0,1.8,3.6
2023-03-27T17:30Z,16,69,1.1,0.0,8.0,20.9,7.8,27.6,0.0,0.5,34.0
2023-03-27T17:30Z,17,236,0.0,0.0,55.6,36.6,3.8,0.0,0.0,1.0,3.1
2023-03-27T17:30Z,18,246,5.9,0.0,54.3,8.2,10.6,12.6,0.0,1.6,6.9
2023-03-27T18:00Z,1,103,0.0,0.0,26.1,38.6,0.0,0.0,0.0,0.0,35.3
2023-03-27T18:00Z,2,92,1.1,0.0,11.3,13.3,10.1,33.1,0.0,0.1,31.0
2023-03-27T18:00Z,3,107,2.7,0.0,24.1,2.9,10.4,52.7,0.0,0.1,7.3
2023-03-27T18:00Z,4,5,0.1,0.0,0.5,1.0,43.8,51.6,0.0,0.1,2.9
2023-03-27T18:00Z,5,248,38.1,0.0,51.1,0.1,3.2,4.3,0.0,0.1,3.1
2023-03-27T18:00Z,6,112,0.7,0.0,15.6,45.9,12.4,16.4,0.0,0.2,8.9
2023-03-27T18:00Z,7,379,0.0,0.0,96.1,0.0,0.0,0.0,0.0,0.1,3.8
2023-03-27T18:00Z,8,228,3.6,0.0,52.8,12.3,6.3,19.1,0.0,0.2,5.7
2023-03-27T18:00Z,9,343,12.5,0.0,83.2,0.0,1.0,1.5,0.0,0.2,1.7
2023-03-27T18:00Z,10,380,4.3,0.0,72.5,0.1,19.7,0.5,0.0,0.3,2.7
2023-03-27T18:00Z,11,382,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.7,2.3
2023-03-27T18:00Z,12,324,2.4,0.0,79.3,0.2,16.4,0.4,0.0,0.4,0.8
2023-03-27T18:00Z,13,337,2.1,0.0,74.1,1.1,20.1,0.3,0.0,0.3,2.0
2023-03-27T18:00Z,14,311,0.1,0.0,71.7,2.7,23.1,0.0,0.0,0.2,2.2
2023-03-27T18:00Z,15,270,7.2,0.0,60.8,3.7,12.3,12.0,0.0,0.2,3.7
2023-03-27T18:00Z,16,83,1.0,0.0,11.6,20.0,7.9,26.4,0.0,0.1,33.1
2023-03-27T18:00Z,17,245,0.0,0.0,54.4,34.7,6.8,0.4,0.0,0.1,3.6
2023-03-27T18:00Z,18,247,5.9,0.0,54.8,8.0,11.4,12.7,0.0,0.2,7.0
2023-03-27T18:30Z,1,149,0.0,0.0,37.8,32.4,0.0,0.0,0.0,0.0,29.8
2023-03-27T18:30Z,2,111,0.9,0.0,17.9,12.7,8.6,30.1,0.0,0.1,29.8
2023-03-27T18:30Z,3,104,2.1,0.0,23.3,3.1,10.3,52.2,0.0,0.1,8.8
2023-03-27T18:30Z,4,14,0.1,0.0,2.0,1.4,40.9,50.6,0.0,0.1,4.8
2023-03-27T18:30Z,5,245,38.3,0.0,50.2,0.1,3.9,4.7,0.0,0.1,2.6
2023-03-27T18:30Z,6,120,0.6,0.0,17.9,42.1,12.3,16.1,0.0,0.2,10.8
2023-03-27T18:30Z,7,374,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.2,4.8
